Derivative_0,Derivative_1,Derivative_2,Derivative_3,Derivative_4,Derivative_5,Derivative_6,Derivative_7,Derivative_8,Derivative_9
1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1
0.9867760738889313,1.1846837881219903,-0.7752052475864947,-0.17132876252671708,-0.1056636162785153,-0.10835982172360005,-0.1094717136007795,-0.09244351462863604,-0.06823407402865143,-0.044948172527801214
0.9554437321307188,-0.40762760834670947,-0.015507074458026028,0.05126684092690657,0.09306631352546958,0.10239352506421165,0.07713761706478008,0.04108999723934849,0.012378309208273545,-0.009910726563800067
0.9662246068779359,-0.43947993579454253,-0.2428321588154483,-0.14479073262614128,-0.0947215374023208,-0.04611069054462539,-0.005807919057331847,0.016865749704685407,0.030152720112816403,0.04603313967145257
0.9778479072744244,-0.9382696629213483,0.39919229428745134,0.05475380806559855,-0.010155374876502362,-0.034929369462275185,-0.03985364174764233,-0.04214287122781384,-0.05240549945659568,-0.07434015751570582
1.002663124663883,-0.11830818619582664,0.15640545951547036,0.07614756571415682,0.05390444942850187,0.041796280513649434,0.045217258290499635,0.06041425266158732,0.08091999367313803,0.10649769676487632
1.0057921220890593,0.20295666131621187,-0.18124459823361264,-0.037409909147816674,-0.02274916406425809,-0.04525532582225309,-0.07673681601236693,-0.09794549779053979,-0.11007849775941232,-0.12240772344912203
1.0004243543030698,-0.1693290529695024,-0.01536328783737108,0.010514476570738942,0.06024827521589604,0.10247727344466577,0.12097898760914401,0.11747720115008367,0.10945386048578411,0.1098600281021974
1.0049027440729217,-0.20088603531300162,-0.06198609958473799,-0.11640717963467384,-0.12769316870885677,-0.1304297094734015,-0.11616411499947946,-0.09672308787322788,-0.08757481030869699,-0.09429748653347195
1.0102157482483711,-0.3282086677367576,0.4541812992996654,0.15259684414141586,0.11151253129791938,0.09320775090348811,0.07908409424956638,0.07466008304490472,0.08154319149690095,0.0982126718865125
1.0188961625906974,0.6047030497592295,-0.2224566569298118,-0.08232033994845506,-0.05942877794016398,-0.05904379419939376,-0.07162705277262824,-0.08491926033319373,-0.09459650672867241,-0.10527060002900113
1.0029030656923894,0.14776565008025683,0.142564434379381,0.04287492739156671,0.048856459982582756,0.07885156338520806,0.09979358603639082,0.10020531171887177,0.09420124579107858,0.09806264323318671
0.9989949816155588,0.4406003210272873,-0.047549610291371086,-0.06004823173792162,-0.09575586409864084,-0.1132695933350156,-0.10248394769986967,-0.08414573798600143,-0.08166938326842495,-0.10423138189291736
0.9873420494360028,0.34293097913322634,0.21871351609863138,0.14167526688886256,0.11197849698042525,0.08403100843085276,0.06737523503465592,0.07568056163295354,0.10526458156116063,0.15050195490057483
0.9782722615774943,0.7921797752808989,-0.40949648113503906,-0.09422354092295893,-0.04213283451860391,-0.04567881164149928,-0.08539588154883591,-0.1303213435921898,-0.16465342809423722,-0.19194769978805634
0.957320807947499,-0.048947030497592296,0.008305240240873847,-0.005464665775627252,0.04164127000327096,0.11872409433607331,0.177674803256582,0.1919040373119893,0.17959552946216803,0.1611952704087393
0.9586153517768117,-0.031887640449438204,0.03253641161733379,-0.09318798957822255,-0.1760965460816636,-0.2233328461695516,-0.2097086070201598,-0.1595629109286118,-0.10950042668892632,-0.0709797190101306
0.9594587113791311,0.0349438202247191,0.445746338520592,0.27778470965085916,0.23349180628208743,0.1803951062482313,0.11239000776155171,0.054728507764567134,0.01779828178147563,-0.003921365482133006
